com_id,reg_id,region,dep_id,arr_id,can_id,name,population,lat,lon,group
83116,93,Provence-Alpes-Côte d'Azur,83,3,13,Saint-Maximin-la-Sainte-Baume,18006,43.4509676414,5.85962873535,0
83023,93,Provence-Alpes-Côte d'Azur,83,3,1,Brignoles,17964,43.3992941902,6.07740244296,1
13026,93,Provence-Alpes-Côte d'Azur,13,4,11,Châteauneuf-les-Martigues,17883,43.3865906403,5.14753822568,2
4070,93,Provence-Alpes-Côte d'Azur,4,3,98,Digne-les-Bains,17804,44.0908723554,6.23590323452,0
83123,93,Provence-Alpes-Côte d'Azur,83,2,10,Sanary-sur-Mer,17440,43.138282853,5.79588814177,1
84092,93,Provence-Alpes-Côte d'Azur,84,2,14,Le Pontet,17146,43.9683903531,4.86549590773,1
6161,93,Provence-Alpes-Côte d'Azur,6,1,27,Villeneuve-Loubet,16588,43.6492560734,7.10728434873,1
13027,93,Provence-Alpes-Côte d'Azur,13,2,7,Châteaurenard,16454,43.8824707581,4.83990004648,1
13077,93,Provence-Alpes-Côte d'Azur,13,4,24,Port-de-Bouc,16422,43.4233518835,4.99266322339,2
13039,93,Provence-Alpes-Côte d'Azur,13,4,10,Fos-sur-Mer,15685,43.4556812107,4.90452133912,2
13108,93,Provence-Alpes-Côte d'Azur,13,2,7,Tarascon,15639,43.7939885332,4.68614849204,2
13015,93,Provence-Alpes-Côte d'Azur,13,1,29,Bouc-Bel-Air,15257,43.4472296617,5.41237056144,1
83115,93,Provence-Alpes-Côte d'Azur,83,1,15,Sainte-Maxime,14954,43.3564730986,6.61172790208,1
83107,93,Provence-Alpes-Côte d'Azur,83,1,11,Roquebrune-sur-Argens,14522,43.4285090958,6.65212881719,1
83090,93,Provence-Alpes-Côte d'Azur,83,2,10,Ollioules,14260,43.1386133658,5.85369204547,2
84019,93,Provence-Alpes-Côte d'Azur,84,3,5,Bollène,14043,44.2882016409,4.75235956257,1
13014,93,Provence-Alpes-Côte d'Azur,13,4,6,Berre-l'Étang,13903,43.5036442498,5.1606136975,1
6152,93,Provence-Alpes-Côte d'Azur,6,1,25,Valbonne,13665,43.628288325,7.02954476696,1
13097,93,Provence-Alpes-Côte d'Azur,13,2,27,Saint-Martin-de-Crau,13661,43.6119214615,4.85701475567,1
6012,93,Provence-Alpes-Côte d'Azur,6,2,4,Beausoleil,13280,43.747724383,7.42222154586,1
84080,93,Provence-Alpes-Côte d'Azur,84,3,10,Monteux,13206,44.0335256003,4.9847476645,1
6104,93,Provence-Alpes-Côte d'Azur,6,2,14,Roquebrune-Cap-Martin,13162,43.7638278953,7.4587361611,2
6033,93,Provence-Alpes-Côte d'Azur,6,1,17,Carros,13010,43.7850390592,7.18414159904,1
83148,93,Provence-Alpes-Côte d'Azur,83,1,23,Vidauban,12849,43.4015046271,6.44908485499,1
13007,93,Provence-Alpes-Côte d'Azur,13,3,3,Auriol,12834,43.3607946934,5.6583901873,2
83049,93,Provence-Alpes-Côte d'Azur,83,2,18,Cuers,12433,43.2411645502,6.06856350453,1
83112,93,Provence-Alpes-Côte d'Azur,83,2,12,Saint-Cyr-sur-Mer,12303,43.1720355248,5.70832603708,1
13081,93,Provence-Alpes-Côte d'Azur,13,4,6,Rognac,12239,43.4971347324,5.23106220021,2
83130,93,Provence-Alpes-Côte d'Azur,83,2,18,Solliès-Pont,12158,43.1907611248,6.06327697157,2
83042,93,Provence-Alpes-Côte d'Azur,83,1,15,Cogolin,12007,43.2464550515,6.52192234084,2
84141,93,Provence-Alpes-Côte d'Azur,84,2,14,Vedène,11780,43.9708612885,4.90327834789,2
83071,93,Provence-Alpes-Côte d'Azur,83,2,2,La Londe-les-Maures,11643,43.1689213414,6.24285151023,2
13075,93,Provence-Alpes-Côte d'Azur,13,3,3,Plan-de-Cuques,11612,43.3670927162,5.46488623464,2
